No,Prefecture,code_pref,Hospital,Corporation,Address,Type,Y,X,Underpopulated,Mountainous,RI,Peninsula,Snowfall,Agricultural
274,京都府,26,京都府立洛南病院,,京都府宇治市五ヶ庄広岡谷2,3,34.9153886751056,135.809207538647,,,,,,
275,京都府,26,宇治おうばく病院,医療法人　栄仁会,京都府宇治市五ヶ庄三番割32番地1,3,34.9129172811764,135.811460825155,,,,,,
276,京都府,26,京都山城総合医療センター,国民健康保険山城病院組合,京都府木津川市木津駅前一丁目27番地,3,34.7359357223505,135.823679253983,,,,,,
277,京都府,26,京都中部総合医療センター,国民健康保険南丹病院組合,京都府南丹市八木町八木上野25,3,35.0710638108617,135.53017096749,2,,,,,
278,京都府,26,舞鶴医療センター,独立行政法人　国立病院機構,京都府舞鶴市字行永2410番地,3,35.4617351952054,135.401579782851,,,,,1,1
279,京都府,26,京都府立医科大学附属北部医療センター,,京都府与謝郡与謝野町字男山481,3,35.5695375378017,135.165433967513,,,,1,1,
280,大阪府,27,さわ病院,社会医療法人　北斗会,大阪府豊中市城山町１丁目９番１号,3,34.7705213465353,135.476813396313,,,,,,
281,大阪府,27,新阿武山病院,医療法人　大阪精神医学研究所,大阪府高槻市奈佐原４丁目10番１号,3,34.8654828945834,135.574766461734,,,,,,
282,大阪府,27,東香里病院,社会医療法人　三上会,大阪府枚方市東香里１丁目24番34号,3,34.7800241370359,135.656770570753,,,,,,
283,大阪府,27,八尾こころのホスピタル,医療法人　清心会,大阪府八尾市天王寺屋６丁目59番地,3,34.6020447485394,135.616016953977,,,,,,
284,大阪府,27,大阪さやま病院,医療法人　六三会,大阪府大阪狭山市岩室３丁目216番１号,3,34.5028236480369,135.540005696301,,,,,,
285,大阪府,27,水間病院,医療法人　河﨑会,大阪府貝塚市水間51番地,3,34.4007053982337,135.389235613272,,,,,,
286,兵庫県,28,兵庫医科大学病院,学校法人　兵庫医科大学,兵庫県西宮市武庫川町1番1号,3,34.7186000742769,135.379091398162,,,,,,
287,兵庫県,28,仁明会クリニック,一般社団法人　仁明会,兵庫県西宮市越水町4-31,4,34.7448342093327,135.340911153984,,,,,,
288,兵庫県,28,兵庫県立尼崎総合医療センター,,兵庫県尼崎市東難波町二丁目17番77号,3,34.7301717211006,135.413621187054,,,,,,
289,兵庫県,28,市立伊丹病院,伊丹市,兵庫県伊丹市昆陽池1丁目100番地,3,34.7833989379085,135.396984839772,,,,,,
290,兵庫県,28,兵庫中央病院,独立行政法人,兵庫県三田市大原1314,3,34.9070691275475,135.229816354533,,,,,,
291,兵庫県,28,明石こころのホスピタル,医療法人財団 光明会,兵庫県明石市藤江1315,3,34.6609033174677,134.949747557437,,,,,,
292,兵庫県,28,加古川中央市民病院,地方独立行政法人　加古川市民病院機構,兵庫県加古川市加古川町本町439番地,3,34.7713437622793,134.832545159837,,,,,,
293,兵庫県,28,いるか心療所,医療法人社団　いるか診療所,兵庫県加古川市加古川町篠原町111おいしゃさんビル301,4,34.768848332878,134.84227938282,,,,,,
294,兵庫県,28,西脇市立西脇病院,西脇市,兵庫県西脇市下戸田652番地の1,3,34.9878124060517,134.984333165788,,,,,,
295,兵庫県,28,兵庫県立はりま姫路総合医療センター,,兵庫県姫路市神屋町3丁目264番地,3,34.8266610241506,134.701809417045,,,,,,
296,兵庫県,28,姫路中央病院,医療法人　公仁会,兵庫県姫路市飾磨区三宅2丁目36番地,3,34.8090635610613,134.682175021714,,,,,,
297,兵庫県,28,高岡病院,社会医療法人　恵風会,兵庫県姫路市西今宿5丁目3番8号,4,34.8452706823509,134.66123695324,,,,,,
298,兵庫県,28,兵庫県立リハビリテーション西播磨病院,社会福祉法人　兵庫県社会福祉事業団,兵庫県たつの市新宮町光都1丁目7番1号,3,34.9513084765502,134.438020633032,,,,,,1
299,兵庫県,28,揖保川病院,医療法人　古橋会,兵庫県たつの市揖保川町半田703番地の1,4,34.8464044665048,134.536903263195,,,,,,
300,兵庫県,28,豊岡病院,公立豊岡病院組合,兵庫県豊岡市戸牧1094,3,35.5266220144554,134.806510996346,,,,,1,
301,兵庫県,28,大植病院,医療法人社団　俊仁会,兵庫県朝来市多々良木1514番地,4,35.2443683519512,134.813555226429,,1,,,1,1
302,兵庫県,28,大塚病院,医療法人　敬愛会,兵庫県丹波市氷上町絹山513,3,35.1975777617514,135.046785286729,,,,,,
303,兵庫県,28,兵庫県立淡路医療センター,,兵庫県洲本市塩屋1丁目1番137号,3,34.3470785986327,134.895739196294,,,,,,
304,奈良県,29,奈良県立医科大学附属病院,公立大学法人　奈良県立医科大学,奈良県橿原市四条町840番地,1,34.5040564789323,135.792673321292,,,,,,
305,奈良県,29,吉田病院,社会医療法人　平和会,奈良県奈良市西大寺赤田町1丁目7番1号,3,34.6993867545855,135.771937070184,,,,,,
306,奈良県,29,ハートランドしぎさん,一般財団法人　信貴山病院,奈良県三郷町勢野北4丁目13番1号,3,34.6088868728396,135.683491525141,,,,,,
307,奈良県,29,秋津鴻池病院,医療法人　鴻池会,奈良県御所市池之内1064,3,34.4512730888326,135.75201614556,1,,,,,
308,和歌山県,30,和歌山県立医科大学附属病院,公立大学法人　和歌山県立医科大学,和歌山県和歌山市紀三井寺811番地1,2,34.1879106360341,135.181875015685,,,,,,
309,和歌山県,30,国保野上厚生総合病院,国民健康保険野上厚生病院組合,和歌山県海草郡紀美野町小畑198,4,34.1636469632659,135.295334696286,1,,,1,,1
310,和歌山県,30,公立那賀病院,公立那賀病院経営事務組合,和歌山県紀の川市打田1282番地,4,34.2630232050815,135.36635449629,,,,1,,1
311,和歌山県,30,和歌山県立医科大学附属病院紀北分院,公立大学法人　和歌山県立医科大学,和歌山県伊都郡かつらぎ町妙寺219,4,34.3010759382199,135.530667591445,1,,,1,,1
312,和歌山県,30,有田市立病院,有田市,和歌山県有田市宮崎町6番地,4,34.0810998276943,135.120332934977,,,,1,,1
313,和歌山県,30,ひだか病院,御坊市外五ケ町病院経営事務組合,和歌山県御坊市薗116-2,3,33.895343663908,135.153841281203,,,,1,,
314,和歌山県,30,南和歌山医療センター,独立行政法人　国立病院機構,和歌山県田辺市たきない町27番1号,3,33.6991807182685,135.399088327791,2,,,1,,1
315,和歌山県,30,新宮市立医療センター,新宮市,和歌山県新宮市蜂伏18番7号,4,33.6867844338815,135.964289186175,1,,,1,,1
316,鳥取県,31,渡辺病院,社会医療法人　明和会医療福祉センター,鳥取県鳥取市東町3丁目307番地,3,35.5082176527595,134.233877405346,,,,,1,
317,鳥取県,31,医療福祉センター倉吉病院,社会医療法人　仁厚会,鳥取県倉吉市山根43,3,35.4522238534407,133.855923567507,,,,,1,
318,鳥取県,31,養和病院,医療法人　養和会,鳥取県米子市上後藤3-5-1,3,35.4484007208137,133.317908531265,,,,,1,
319,鳥取県,31,南部町国民健康保険西伯病院,南部町,鳥取県西伯郡南部町倭397,3,35.3475795215286,133.325588267502,,,,,1,1
320,鳥取県,31,鳥取大学医学部附属病院,国立大学法人　鳥取大学,鳥取県米子市西町36番地の1,1,35.4289463347356,133.324862292639,,,,,1,
321,島根県,32,島根大学医学部附属病院,国立大学法人　島根大学,島根県出雲市塩冶町89-1,1,35.348387419685,132.757064738667,,,,,,
322,島根県,32,安来第一病院,社会医療法人　昌林会,島根県安来市安来町899-1,3,35.4330266307665,133.253018954014,2,,,,,
323,島根県,32,松ヶ丘病院,社会医療法人　正光会,島根県益田市高津四丁目24番10号,3,34.6850828838665,131.803026438637,2,,,,,
324,島根県,32,西川病院,社会医療法人　清和会,島根県浜田市港町293-2,3,34.90398017504,132.068312967483,1,,,,,
325,島根県,32,エスポアール出雲クリニック,医療法人　エスポアール出雲クリニック,島根県出雲市小山町361-2,4,35.3733927188105,132.740662609704,,,,,,
326,島根県,32,石東病院,特定医療法人　恵和会,島根県大田市大田町大田イ860-3,4,35.2002285716704,132.505862354004,1,,,,,1
328,島根県,32,奥出雲コスモ病院,医療法人　コスモ会,島根県雲南市木次町里方1275-2,4,35.3037130493874,132.906995796336,1,,,,,1
329,島根県,32,松江青葉病院,医療法人　青葉会,島根県松江市上乃木5-1-8,4,35.4530418871563,133.061343376997,,,,,,
330,島根県,32,こなんホスピタル,医療法人　同仁会,島根県松江市宍道町白石129番地1,4,35.4144705470002,132.925607011685,,,,,,
331,島根県,32,まつしま脳神経内科クリニック,,島根県松江市下東川津町42-5,4,35.4970636332166,133.080370709838,,,,,,
332,岡山県,33,岡山大学病院,国立大学法人　岡山大学,岡山県岡山市北区鹿田町2丁目5番1号,3,34.6491149467563,133.919750738636,,,,,,
333,岡山県,33,慈圭病院,公益財団法人　慈圭会,岡山県岡山市南区浦安本町100番の2地,3,34.603297649072,133.91722806747,,,,,,
334,岡山県,33,川崎医科大学附属病院,学校法人　川崎学園,岡山県倉敷市松島577番地,3,34.6319790884109,133.811415810332,,,,,,
335,岡山県,33,倉敷平成病院,社会医療法人　全仁会,岡山県倉敷市老松町4丁目3番38号,3,34.5930926447352,133.761758267469,,,,,,
336,岡山県,33,さきがけホスピタル,医療法人　梁風会,岡山県高梁市落合町阿部2200番地,3,34.7802432486085,133.582488825149,1,,,,,1
337,岡山県,33,積善病院,一般財団法人　江原積善会,岡山県津山市一方140番地,3,35.0555156695669,133.980396136615,,,,,1,
338,岡山県,33,きのこエスポアール病院,医療法人社団　きのこ会,岡山県笠岡市東大戸2908番地,3,34.5527890216578,133.502424794402,,,,,,
339,岡山県,33,向陽台病院,医療法人社団　井口会,岡山県真庭市上市瀬368,4,35.0287745115273,133.745322681579,1,,,,,
340,広島県,34,メープルヒル病院,医療法人社団　知仁会,広島県大竹市玖波５丁目2-1,3,34.2567686361133,132.223383577123,,,,,,
341,広島県,34,千代田病院,医療法人社団　せがわ会,広島県山県郡北広島町今田3860,3,34.6829464278831,132.523782625145,1,,,,1,1
342,広島県,34,ふたば病院,医療法人社団　和恒会,広島県呉市広白石４丁目7-22,3,34.2264801207668,132.641543721474,,,,,,
343,広島県,34,宗近病院,医療法人社団　二山会,広島県東広島市西条町御薗宇703,3,34.4006847156149,132.752785196296,,,,,,
344,広島県,34,三原病院,医療法人　大慈会,広島県三原市中之町６丁目31-1,3,34.4268418928155,133.110621125557,,,,,,1
345,広島県,34,光の丘病院,医療法人社団　緑誠会,広島県福山市駅家町大字向永谷302,3,34.531747497304,133.298401165309,,,,,,
346,広島県,34,下永病院,医療法人　永和会,広島県福山市金江町藁江590-1,3,34.4412605918309,133.305830927013,,,,,,
347,広島県,34,三次神経内科クリニック花の里,医療法人　微風会,広島県三次市十日市東４丁目3-10,4,34.8044555442775,132.861776267478,1,,,,,
348,山口県,35,いしい記念病院,医療法人　新生会,山口県岩国市多田３－１０２－１,3,34.1815791525634,132.166614834252,,,,,,
349,山口県,35,柳井医療センター,独立行政法人　国立病院機構,山口県柳井市伊保庄９５,3,33.9124271184271,132.127823421769,,,,1,,
350,山口県,35,泉原病院,医療法人　愛命会,山口県周南市泉原町１０－１,3,34.0530189188034,131.821310157302,,,,,,
351,山口県,35,山口県立総合医療センター,地方独立行政法人　山口県立病院機構,山口県防府市大字大崎１００７７,3,34.066056650799,131.542479918988,,,,,,
352,山口県,35,山口県立こころの医療センター,地方独立行政法人　山口県立病院機構,山口県宇部市大字東岐波４００４－２,3,33.9757449483491,131.342891886731,,,,,,
353,山口県,35,下関病院,医療法人　水の木会,山口県下関市富任町６－１８－１８,3,34.018003265184,130.923148877751,,,,,,
354,山口県,35,三隅病院,医療法人　杏祐会,山口県長門市三隅中生島３２４２,4,34.3706364459548,131.258329717934,1,,,,,1
355,山口県,35,萩病院,医療法人　水の木会,山口県萩市大字堀内２７８,4,34.411001567546,131.390304725133,1,,,,,
356,徳島県,36,徳島県立中央病院,,徳島県徳島市蔵本町1丁目10-3,1,34.0756379596052,134.520565167446,,,,,,
357,徳島県,36,むつみホスピタル,医療法人　むつみホスピタル,徳島県徳島市南矢三町3丁目11-23,3,34.082778473571,134.518791293986,,,,,,
358,徳島県,36,冨田病院,医療法人　冨田病院,徳島県海部郡美波町西河内月輪129-4,3,33.7363662343421,134.52249676052,1,1,,,,1
359,徳島県,36,桜木病院,医療法人　桜樹会,徳島県美馬市脇町木ノ内3763,3,34.0613813668665,134.105688858598,1,,,,,1
361,香川県,37,三光病院,医療法人社団　光風会,香川県高松市牟礼町原883-１,3,34.3313826131812,134.151585767457,,,,,,
362,香川県,37,香川大学医学部附属病院,国立大学法人　香川大学,香川県三木町大字池戸1750番地１,3,34.2923229376913,134.123845130429,,,,,,
363,香川県,37,いわき病院,医療法人社団　以和貴会,香川県高松市香南町由佐113番地１,3,34.2369089334513,134.021695251991,,,,,,
364,香川県,37,総合病院回生病院,社会医療法人財団　大樹会,香川県坂出市室町三丁目５番28号,3,34.3178139752724,133.86170004358,,,,,,1
365,香川県,37,三豊市立西香川病院,三豊市,香川県三豊市高瀬町比地中2986番地３,3,34.1744704194747,133.702244158602,,,,,,
366,愛媛県,38,愛媛大学医学部附属病院,国立大学法人　愛媛大学,愛媛県東温市志津川454,2,33.8033195735314,132.87982930896,,,,,,1
367,愛媛県,38,四国中央病院,公立学校共済組合,愛媛県四国中央市川之江町2233番地,3,34.0113895059958,133.581605225115,,,,,,1
368,愛媛県,38,十全ユリノキ病院,医療法人　十全会,愛媛県新居浜市角野新田町1丁目1番28号,3,33.9322000645963,133.316293325112,,,,,,
369,愛媛県,38,正光会今治病院,公益財団法人　正光会,愛媛県今治市高市甲786番地13,3,34.0272517895493,133.01464649628,,,,,,
370,愛媛県,38,砥部病院,医療法人　誠志会,愛媛県砥部町麻生40番地1,3,33.7812843695884,132.790445408645,,,,,,1
371,愛媛県,38,平成病院,医療法人　静心会,愛媛県大洲市柚木811番地1,3,33.5036164691353,132.559960767716,1,,,,,
372,愛媛県,38,正光会宇和島病院,公益財団法人　正光会,愛媛県宇和島市柿原1280番地,3,33.2372034298674,132.583993801208,1,,,,,
373,高知県,39,高知大学医学部附属病院,国立大学法人　高知大学,高知県南国市岡豊町小蓮185-1,1,33.5944854376508,133.614171596784,,,,,,
374,高知県,39,高知県立あき総合病院,,高知県安芸市宝永町3-33,3,33.5061758795462,133.897451069273,1,,,,,1
375,高知県,39,高知鏡川病院,医療法人　武田会,高知県高知市城山町270,3,33.5514773909107,133.511910137443,,,,,,
376,高知県,39,一陽病院,医療法人　南江会,高知県須崎市赤崎町9-3,3,33.4126634176538,133.286015307894,1,,,,,
377,高知県,39,渡川病院,医療法人　一条会,高知県四万十市具同2278-1,3,32.982952787771,132.921931438478,,,,1,,1
378,福岡県,40,水戸病院,医療法人社団　緑風会,福岡県志免町志免東4-1-1,3,33.5847554278596,130.492390301863,,,,,,
379,福岡県,40,宗像病院,医療法人　光風会,福岡県宗像市光岡130,3,33.7874293188544,130.559164053174,,,,,,
380,福岡県,40,牧病院,医療法人　牧和会,福岡県筑紫野市大字永岡976-1,3,33.4717739494544,130.540041024518,,,,,,
381,福岡県,40,朝倉記念病院,医療法人社団　うら梅の郷会,福岡県筑前町大久保500,3,33.4319782196383,130.613820767419,,,,,,
382,福岡県,40,久留米大学病院,学校法人　久留米大学,福岡県久留米市旭町67,3,33.3278330204159,130.511014943296,,,,,,
383,福岡県,40,植田病院,医療法人　清友会,福岡県筑後市大字西牟田6359-3,3,33.2419766022556,130.49971564616,,,,,,
384,福岡県,40,大牟田病院,独立行政法人　国立病院機構,福岡県大牟田市大字橘1044-1,3,33.0728048208097,130.472928696239,1,,,,,
385,福岡県,40,飯塚記念病院,医療法人社団　豊永会,福岡県飯塚市鶴三緒1452-2,3,33.6248879751934,130.696490231377,,,,,,
386,福岡県,40,見立病院,医療法人　昌和会,福岡県田川市大字弓削田3237,3,33.6359872346028,130.774913987942,1,,,,,
387,福岡県,40,行橋記念病院,医療法人社団　翠会,福岡県行橋市北泉3-11-1,3,33.7167141248509,130.990298640446,,,,,,
388,福岡県,40,高山病院,医療法人　福翠会,福岡県直方市下境3910-50,3,33.7201150218164,130.734232231071,,,,,,
389,佐賀県,41,佐賀大学医学部附属病院,国立大学法人　佐賀大学,佐賀県佐賀市鍋島五丁目1番1号,1,33.2843972832319,130.266983333555,,,,,,
390,佐賀県,41,肥前精神医療センター,独立行政法人　国立病院機構,佐賀県神埼郡吉野ヶ里町三津160番地,3,33.3465309357739,130.385781967415,,,,,,
391,佐賀県,41,嬉野温泉病院,医療財団法人　友朋会,佐賀県嬉野市嬉野町大字下宿乙1919番地,3,33.1011257728288,129.975304325752,,,,,,
392,佐賀県,41,河畔病院,医療法人　松籟会,佐賀県唐津市松南町2番55号,3,33.4385608468512,129.996716454723,,,,1,,
393,佐賀県,41,堀田病院,医療法人　博友会,佐賀県伊万里市立花町2974番地５,4,33.2693145110994,129.88655753737,,,,1,,1
394,長崎県,42,長崎大学病院,国立大学法人　長崎大学,長崎県長崎市坂本町1丁目7番1号,1,32.7697174425052,129.868727987967,,,,,,
395,長崎県,42,出口病院,医療法人　昌生会,長崎県長崎市柿泊町2250番地,3,32.7774319089008,129.820014967595,,,,,,
396,長崎県,42,佐世保中央病院,社会医療法人財団　白十字会,長崎県佐世保市大和町15番地,3,33.1573660528745,129.749036745622,,,,,,
397,長崎県,42,諫早総合病院,独立行政法人　地域医療機能推進機構,長崎県諫早市永昌東町24番1号,3,32.855329873521,130.041983311574,,,,,,1
398,長崎県,42,島原保養院,医療法人　済家会,長崎県島原市南下川尻町8189番地2,3,32.7668883283655,130.365067259313,1,,,1,,
403,熊本県,43,くまもと心療病院,医療法人　再生会,熊本県宇土市松山町1901番地,3,32.6702291281471,130.67109166048,,,,1,,
404,熊本県,43,荒尾こころの郷病院,医療法人　洗心会,熊本県荒尾市荒尾1992番地,3,32.9732485443089,130.43942386535,,,,,,
405,熊本県,43,山鹿回生病院,医療法人　回生会,熊本県山鹿市古閑1500-1,3,33.0053662656976,130.706585507877,2,,,,,
406,熊本県,43,菊池病院,独立行政法人　国立病院機構,熊本県合志市福原208番地,3,32.886332663975,130.822114225067,,,,,,
407,熊本県,43,阿蘇やまなみ病院,医療法人　高森会,熊本県阿蘇市一の宮町宮地115-1,3,32.951602573481,131.117428553906,,,,,,1
408,熊本県,43,益城病院,社会医療法人　ましき会,熊本県上益城郡益城町馬水123,3,32.7894871348157,130.800728525063,,,,,,1
